cpu_score,gpu_score,ram_gb,ssd_nvme,label
10760,349,64,1,1
9483,2933,64,1,1
19950,23466,8,1,0
8234,33397,8,1,0
31640,15623,32,1,2
27766,20262,16,1,0
4273,1358,16,1,1
28402,23652,32,1,0
4766,338,64,1,1
34647,20447,64,1,2
20851,20243,64,1,2
49975,29001,64,1,2
25038,31369,128,1,2
11792,356,32,1,1
21389,18399,32,1,2
14724,568,64,1,1
14388,27009,8,1,0
25788,36670,16,1,0
33983,32753,32,1,2
12777,1064,16,1,1
28919,13398,32,1,0
27577,33048,32,1,0
31829,34754,32,1,2
6615,932,64,1,1
25472,25230,16,1,0
8144,12531,32,1,0
13028,33053,16,1,0
40072,15174,64,1,2
46325,23136,32,1,2
25262,35880,32,1,2
49882,31827,32,1,2
13552,30030,16,1,0
32887,35379,32,1,2
9781,2708,32,1,1
46849,34087,128,1,2
8509,2963,64,1,1
5257,2198,32,1,1
45815,15747,128,1,2
48364,28884,64,1,2
26459,25145,128,1,2
8323,407,16,1,1
12111,2171,16,1,1
16530,33886,8,1,0
14952,824,64,1,1
25603,14714,32,1,0
39434,30794,64,1,2
9239,1429,64,1,1
13932,16561,32,1,0
28238,37485,32,1,0
29471,14823,8,1,0
20133,17831,32,1,0
45163,38853,128,1,2
45521,30058,32,1,2
9060,2976,16,1,1
43830,34804,32,1,2
37728,38932,32,1,2
31519,29198,128,1,2
26420,28288,32,1,2
20230,16596,64,1,2
27890,31283,32,1,0
34011,28316,64,1,2
41751,36507,32,1,2
46818,25999,64,1,2
37836,21781,32,1,2
35727,34072,128,1,2
6627,1420,64,1,1
39325,37349,128,1,2
6119,2217,16,1,1
7708,1458,16,1,1
12716,2916,16,1,1
26124,13573,16,1,0
5363,1900,32,1,1
9959,19054,8,1,0
31866,29056,64,1,2
38044,28876,32,1,2
13330,1914,64,1,1
41444,19629,32,1,2
5519,380,16,1,1
27273,27258,128,1,2
13119,30630,8,1,0
11588,1130,16,1,1
11719,2213,32,1,1
44315,16645,32,1,2
44064,16003,64,1,2
12110,1962,32,1,1
6360,2575,16,1,1
37611,18882,32,1,2
22030,21877,64,1,2
6916,1911,16,1,1
9424,16688,16,1,0
25070,22570,8,1,0
14683,575,16,1,1
8649,39127,8,1,0
10758,14348,8,1,0
18930,28487,8,1,0
9417,32205,32,1,0
22430,36883,16,1,0
32374,19332,64,1,2
13732,15664,16,1,0
10318,1340,16,1,1
45759,23733,64,1,2
10259,990,64,1,1
47843,20459,64,1,2
24104,31552,32,1,0
40091,27272,128,1,2
44675,36558,32,1,2
12773,677,32,1,1
44596,35484,32,1,2
10453,1939,32,1,1
21092,33219,8,1,0
29816,29133,32,1,2
9013,1391,16,1,1
12561,2243,32,1,1
35674,20930,64,1,2
11634,1319,32,1,1
10935,2233,32,1,1
24121,22594,128,1,2
14796,14812,32,1,0
31522,15956,32,1,2
15521,12271,32,1,0
25081,30443,32,1,2
31408,21427,32,1,2
30239,35909,32,1,2
49454,34386,64,1,2
12046,376,64,1,1
20485,31520,64,1,2
28234,37782,64,1,2
4565,1379,16,1,1
14787,1370,32,1,1
10939,1784,32,1,1
12205,1808,16,1,1
25439,31488,64,1,2
29986,25388,32,1,2
44181,27998,128,1,2
48735,28828,64,1,2
29787,12715,16,1,0
37486,33830,64,1,2
11122,25854,16,1,0
12179,2406,32,1,1
11929,1662,16,1,1
36104,18112,32,1,2
5702,682,32,1,1
9442,629,32,1,1
45860,27169,64,1,2
10199,28657,16,1,0
34408,36819,32,1,2
22523,34470,64,1,2
30111,36328,128,1,2
9873,36603,32,1,0
4477,2801,64,1,1
14646,12633,32,1,0
18447,15349,16,1,0
33069,33924,128,1,2
49164,23732,64,1,2
29069,31507,32,1,0
26038,19870,32,1,0
9174,2294,64,1,1
21976,26185,128,1,2
32528,39258,64,1,2
26521,27296,32,1,2
38032,23136,32,1,2
23214,19654,64,1,2
11823,27597,32,1,0
22503,14509,32,1,0
15738,17915,32,1,0
13840,1069,32,1,1
8414,28113,16,1,0
24048,14739,32,1,0
45159,38361,32,1,2
26619,15503,128,1,2
28029,25312,128,1,2
12135,1310,64,1,1
29768,24785,64,1,2
20092,29791,128,1,2
24630,18194,64,1,2
10446,19277,8,1,0
14860,789,32,1,1
42445,20143,64,1,2
45202,36809,64,1,2
19059,20370,8,1,0
14614,28003,32,1,0
40742,39390,64,1,2
10094,38399,8,1,0
23125,13235,32,1,0
5160,2068,32,1,1
13270,31575,16,1,0
14618,1738,16,1,1
7545,1176,64,1,1
27324,23628,8,1,0
47682,28882,128,1,2
10133,2070,32,1,1
11955,2639,64,1,1
27390,17709,64,1,2
8335,19555,8,1,0
14139,1744,16,1,1
16167,27621,32,1,0
31095,21188,32,1,2
12507,2782,32,1,1
10373,2136,16,1,1
11608,2607,32,1,1
8303,38858,32,1,0
23271,22785,128,1,2
12456,2977,64,1,1
16657,22484,8,1,0
11666,2028,32,1,1
4663,906,16,1,1
25606,13463,16,1,0
10769,2291,16,1,1
24888,36640,32,1,2
23293,15888,64,1,2
21131,36702,16,1,0
31812,29437,64,1,2
16770,32321,8,1,0
16331,31604,8,1,0
24337,36354,8,1,0
47793,16716,128,1,2
24506,31051,64,1,2
8566,2921,32,1,1
11899,2581,64,1,1
12803,1982,32,1,1
20196,37852,8,1,0
11699,1428,64,1,1
11139,623,32,1,1
7169,2718,32,1,1
39473,21210,128,1,2
6458,1479,16,1,1
38374,30274,64,1,2
8365,1695,16,1,1
10733,2532,32,1,1
39652,31635,64,1,2
36574,15854,64,1,2
14998,2604,64,1,1
4519,491,64,1,1
6430,1091,64,1,1
10780,35977,32,1,0
42589,31649,64,1,2
37019,37532,32,1,2
12566,2271,16,1,1
21483,22438,8,1,0
22853,33437,32,1,2
14013,507,32,1,1
4337,1323,16,1,1
30374,17528,64,1,2
26437,31379,128,1,2
11838,24477,8,1,0
8881,33459,8,1,0
45830,15345,32,1,2
4050,2032,16,1,1
11404,12927,32,1,0
4298,2092,16,1,1
12158,1727,64,1,1
12089,21210,32,1,0
49784,29089,32,1,2
45133,36675,32,1,2
22896,13033,16,1,0
29780,22715,32,1,2
7941,725,16,1,1
10446,2451,32,1,1
14913,21317,32,1,0
27782,15829,16,1,0
19206,12724,16,1,0
44040,34031,128,1,2
11919,1146,64,1,1
41308,35442,32,1,2
21693,31280,64,1,2
35965,31540,64,1,2
16288,34310,16,1,0
4945,2473,16,1,1
23809,37818,32,1,0
9207,383,16,1,1
4633,2273,32,1,1
21092,25143,64,1,2
6079,2609,32,1,1
33199,16955,128,1,2
14999,2466,32,1,1
14223,33563,32,1,0
14712,18234,32,1,0
22571,24815,32,1,2
29493,29498,32,1,2
12267,25078,32,1,0
20923,19016,8,1,0
41785,16149,64,1,2
42696,38610,64,1,2
28199,21633,8,1,0
31993,25281,128,1,2
18550,18475,8,1,0
13292,619,32,1,1
17903,36591,16,1,0
42183,21116,128,1,2
13904,2904,16,1,1
26395,31505,8,1,0
46680,25042,32,1,2
13237,1027,32,1,1
39400,31449,32,1,2
28977,22911,64,1,2
9654,2885,64,1,1
42852,22270,32,1,2
44211,17585,128,1,2
13349,1604,32,1,1
13447,1591,32,1,1
42996,29223,64,1,2
21479,17041,16,1,0
20215,26244,64,1,2
18648,15959,16,1,0
7608,2218,64,1,1
10422,38628,16,1,0
13548,31632,32,1,0
48023,25440,128,1,2
13033,2372,64,1,1
4129,1013,16,1,1
30251,23248,32,1,2
19744,39228,16,1,0
4057,2545,16,1,1
45950,34451,128,1,2
26858,22206,16,1,0
29827,39131,128,1,2
25156,27156,128,1,2
42580,31595,128,1,2
14083,25366,16,1,0
27685,38657,32,1,0
5753,1949,16,1,1
13297,2037,64,1,1
32272,20723,32,1,2
20444,30945,32,1,2
13008,550,16,1,1
26301,22029,64,1,2
6741,771,16,1,1
24331,25725,8,1,0
27520,38751,16,1,0
28187,30140,128,1,2
31083,33136,128,1,2
26512,18551,64,1,2
21438,23693,32,1,2
26611,28095,8,1,0
16499,38298,16,1,0
4432,1885,16,1,1
21476,29659,16,1,0
24245,21211,8,1,0
8417,1074,16,1,1
9112,2436,32,1,1
44295,38482,64,1,2
27023,35258,64,1,2
16331,14659,32,1,0
11503,2180,32,1,1
11834,16795,16,1,0
7909,1582,16,1,1
10473,13633,8,1,0
28056,16374,8,1,0
13936,14541,8,1,0
27118,39120,8,1,0
38374,16319,128,1,2
21692,22373,128,1,2
17568,39578,16,1,0
9343,25374,32,1,0
42670,22771,64,1,2
8205,1828,16,1,1
9160,1235,32,1,1
44491,36892,32,1,2
32156,22294,64,1,2
23122,37536,64,1,2
12217,312,32,1,1
9886,18963,8,1,0
11931,21878,16,1,0
46494,20465,32,1,2
11563,25923,32,1,0
8174,1514,64,1,1
39696,38974,64,1,2
44747,33030,32,1,2
7703,2487,64,1,1
4099,2869,16,1,1
31963,23025,32,1,2
29857,30804,16,1,0
5711,2346,32,1,1
14361,385,64,1,1
10178,982,32,1,1
22518,33353,128,1,2
21378,24510,128,1,2
11334,1386,64,1,1
47573,29393,32,1,2
23058,24586,8,1,0
4390,1302,16,1,1
28591,27986,16,1,0
20581,32693,32,1,2
5211,1747,32,1,1
7390,414,32,1,1
23460,38558,64,1,2
7808,1622,64,1,1
30968,30410,64,1,2
8879,23752,32,1,0
15495,37513,16,1,0
28982,28892,32,1,0
41790,25815,128,1,2
4137,2410,16,1,1
16171,13602,16,1,0
46748,37653,32,1,2
40326,29552,32,1,2
4247,1232,16,1,1
20469,32422,128,1,2
30619,29531,64,1,2
29344,38305,128,1,2
8762,23510,8,1,0
25987,32929,8,1,0
10057,39590,32,1,0
20942,23640,8,1,0
12473,552,16,1,1
9589,941,64,1,1
16027,19305,16,1,0
6608,2534,32,1,1
6613,507,32,1,1
14654,746,64,1,1
9498,12436,32,1,0
28663,38139,16,1,0
21110,22863,16,1,0
4553,2368,32,1,1
4057,1841,16,1,1
27906,13982,16,1,0
9906,26129,32,1,0
43556,37191,64,1,2
8873,1526,64,1,1
36991,20938,64,1,2
9318,1910,32,1,1
4983,821,64,1,1
21585,30952,16,1,0
22088,18368,16,1,0
33898,34124,64,1,2
14186,2296,16,1,1
45759,24768,64,1,2
5565,2427,64,1,1
11661,2638,16,1,1
5316,2190,32,1,1
8772,15834,32,1,0
11047,2739,32,1,1
26908,33527,32,1,0
35856,22321,64,1,2
26596,37335,32,1,2
17963,12781,16,1,0
30980,21641,128,1,2
35091,32229,32,1,2
10978,25555,8,1,0
11531,334,64,1,1
43813,23590,32,1,2
12169,961,32,1,1
26780,14338,8,1,0
23102,17841,128,1,2
14077,2256,16,1,1
6421,1519,64,1,1
34252,18607,64,1,2
22126,18188,32,1,2
24121,25605,32,1,2
31026,27242,64,1,2
36373,15413,64,1,2
15294,39203,32,1,0
18675,21437,16,1,0
11449,16453,8,1,0
47903,36296,128,1,2
26198,35499,32,1,2
13996,654,16,1,1
12766,18710,16,1,0
15385,21122,16,1,0
20734,32418,32,1,2
21980,20856,16,1,0
14144,29997,16,1,0
14008,1423,32,1,1
9175,730,64,1,1
49930,38543,64,1,2
15482,14804,16,1,0
29151,31118,32,1,0
10449,760,64,1,1
44678,18346,32,1,2
27241,16762,8,1,0
8647,1410,32,1,1
47798,27071,64,1,2
15479,38594,32,1,0
8855,2370,32,1,1
47503,22427,128,1,2
9250,2157,64,1,1
19508,16404,8,1,0
8580,33518,16,1,0
43221,39841,128,1,2
41947,28518,128,1,2
26495,17456,32,1,2
24626,18788,16,1,0
31735,26905,32,1,2
13207,406,32,1,1
16246,38567,16,1,0
33450,17077,32,1,2
11070,28287,8,1,0
42553,22549,64,1,2
39185,28674,32,1,2
26399,37354,32,1,2
37609,23990,128,1,2
34996,32973,128,1,2
22903,25232,32,1,0
23629,20131,128,1,2
37000,33184,64,1,2
10454,1383,16,1,1
9927,961,64,1,1
10377,39397,8,1,0
23023,15222,64,1,2
14146,353,64,1,1
26933,27151,128,1,2
25271,32730,64,1,2
5214,1744,32,1,1
9713,1132,64,1,1
11888,30067,8,1,0
9768,1349,16,1,1
14405,1991,64,1,1
18304,30137,32,1,0
5411,992,64,1,1
12648,1346,16,1,1
11772,35411,32,1,0
23006,38264,128,1,2
7976,2463,64,1,1
4348,624,16,1,1
12120,2981,16,1,1
4880,1429,32,1,1
6379,544,32,1,1
37670,21137,32,1,2
8551,1340,16,1,1
28598,36740,64,1,2
24162,26394,32,1,2
14235,12864,8,1,0
10263,1261,64,1,1
13189,1769,16,1,1
4633,342,16,1,1
5739,2778,32,1,1
8863,1825,64,1,1
36412,33649,32,1,2
14291,38919,8,1,0
17944,17604,8,1,0
8739,2301,64,1,1
34666,33610,64,1,2
17852,39952,8,1,0
22232,18737,64,1,2
13304,28637,16,1,0
37762,35584,64,1,2
10481,319,16,1,1
29317,39753,16,1,0
8066,1998,16,1,1
10028,1742,64,1,1
20262,29737,32,1,0
22410,30608,16,1,0
46735,20418,32,1,2
42140,27235,32,1,2
13242,656,32,1,1
5404,444,16,1,1
29429,16406,64,1,2
8632,2122,64,1,1
6784,432,64,1,1
48347,29863,128,1,2
9165,1810,64,1,1
23506,36228,16,1,0
9741,947,64,1,1
24556,32923,32,1,0
6631,650,64,1,1
28211,24981,128,1,2
9998,863,16,1,1
14208,2259,64,1,1
45751,15288,32,1,2
9470,2742,16,1,1
21322,21651,32,1,0
26187,32773,8,1,0
18081,25454,16,1,0
27217,33234,16,1,0
44220,27512,128,1,2
25324,33143,128,1,2
49467,30195,128,1,2
28405,20119,8,1,0
24277,30066,128,1,2
14380,1740,64,1,1
14994,21415,16,1,0
47425,37493,32,1,2
24797,33925,128,1,2
7293,489,16,1,1
11807,2632,32,1,1
27386,28415,32,1,0
9876,743,32,1,1
16509,36462,8,1,0
38257,22749,32,1,2
21920,37093,16,1,0
24369,33010,32,1,0
37832,21162,128,1,2
18873,33476,32,1,0
14832,2755,64,1,1
22093,26056,32,1,2
18230,37510,32,1,0
24683,36645,128,1,2
6020,564,32,1,1
10751,2280,32,1,1
34456,35698,128,1,2
6145,1736,32,1,1
8851,1604,16,1,1
11921,2536,16,1,1
20835,16408,16,1,0
28584,33262,64,1,2
11548,302,32,1,1
29839,39310,128,1,2
12805,354,32,1,1
12848,432,64,1,1
24878,21948,64,1,2
49614,27838,64,1,2
20851,29626,32,1,0
28269,32835,16,1,0
40170,35230,64,1,2
11988,18677,32,1,0
23412,23862,32,1,2
27408,25672,16,1,0
21609,20177,8,1,0
12975,1597,32,1,1
28177,20763,32,1,0
16837,24769,16,1,0
30907,16462,32,1,2
43467,22915,64,1,2
16028,34082,16,1,0
10715,345,16,1,1
26747,19852,64,1,2
22580,31139,128,1,2
5250,1660,64,1,1
27331,36291,16,1,0
29360,27933,8,1,0
17152,14260,32,1,0
13547,1228,32,1,1
15588,26427,8,1,0
30550,15507,128,1,2
29878,28325,32,1,2
11991,1718,64,1,1
30283,25413,64,1,2
24340,19828,64,1,2
9374,2205,32,1,1
13912,450,16,1,1
27655,18833,16,1,0
23413,12106,8,1,0
47943,23208,32,1,2
37595,36723,64,1,2
49577,25813,64,1,2
12761,845,16,1,1
10082,1242,16,1,1
13122,401,16,1,1
45696,26773,128,1,2
28362,22015,8,1,0
38468,36596,32,1,2
14225,1487,32,1,1
30520,18173,128,1,2
10178,2722,64,1,1
46089,21879,32,1,2
11603,1937,32,1,1
15060,23251,16,1,0
28189,26891,64,1,2
24121,12446,8,1,0
23267,20190,128,1,2
18344,12917,32,1,0
21021,34652,32,1,2
30628,38646,64,1,2
7446,2570,64,1,1
7122,1482,32,1,1
48092,38938,64,1,2
14064,1020,64,1,1
20306,15426,32,1,0
4993,1241,32,1,1
31214,31100,64,1,2
20867,28664,8,1,0
21081,34027,8,1,0
13430,1068,64,1,1
29417,32746,32,1,2
43354,39719,32,1,2
24589,23816,8,1,0
9465,19256,16,1,0
22903,24130,32,1,0
28942,28945,16,1,0
8504,568,16,1,1
28606,14600,32,1,0
7081,2121,32,1,1
18082,38043,8,1,0
6819,2319,16,1,1
4947,1955,64,1,1
13059,1025,16,1,1
14739,1098,32,1,1
38448,36348,64,1,2
11407,24278,8,1,0
9414,2890,64,1,1
6705,678,16,1,1
44742,19380,64,1,2
13782,2668,16,1,1
9678,1490,16,1,1
43859,15771,64,1,2
10651,12065,8,1,0
21922,17373,8,1,0
23610,23372,8,1,0
14968,22355,32,1,0
14926,1750,16,1,1
12671,34780,32,1,0
35373,23313,128,1,2
33707,29812,64,1,2
9280,490,16,1,1
11230,714,64,1,1
28973,34066,128,1,2
40445,31874,64,1,2
34521,34849,128,1,2
14836,2694,64,1,1
23168,15784,64,1,2
38852,21554,128,1,2
21876,33319,32,1,0
20881,32400,8,1,0
27977,39641,128,1,2
13655,25428,16,1,0
7600,2748,16,1,1
20602,38612,32,1,0
10137,14952,32,1,0
9983,870,32,1,1
12721,327,64,1,1
20610,38676,128,1,2
5652,2687,64,1,1
31480,35448,64,1,2
44202,21904,64,1,2
29523,33014,8,1,0
30916,18302,128,1,2
14123,32610,8,1,0
37077,27283,64,1,2
28048,28697,16,1,0
14983,34691,8,1,0
40934,19357,64,1,2
6127,1206,32,1,1
17898,17708,32,1,0
8295,2354,64,1,1
48687,36480,64,1,2
23124,23798,64,1,2
41833,25711,128,1,2
43337,16319,128,1,2
7154,1834,32,1,1
6512,330,64,1,1
11533,25581,16,1,0
31616,18965,64,1,2
24019,16870,32,1,0
21512,21698,8,1,0
10420,893,32,1,1
29163,31354,8,1,0
12993,2444,16,1,1
4245,2392,16,1,1
45579,23247,64,1,2
49787,25379,128,1,2
46790,34334,64,1,2
28521,30127,8,1,0
27702,37834,64,1,2
14366,2576,16,1,1
27907,25321,64,1,2
43692,30038,128,1,2
35908,29903,128,1,2
11134,2645,16,1,1
11441,2825,16,1,1
11394,729,16,1,1
15201,21482,8,1,0
9279,34210,32,1,0
9913,1333,64,1,1
23296,39472,16,1,0
7395,979,32,1,1
7462,2010,64,1,1
45905,35895,64,1,2
42768,22412,64,1,2
33396,15315,64,1,2
12149,17877,16,1,0
5313,2622,64,1,1
4094,2536,32,1,1
8483,37876,16,1,0
9941,27360,32,1,0
14351,13747,16,1,0
8759,2184,16,1,1
19569,33829,32,1,0
14424,39350,32,1,0
12281,14377,8,1,0
10996,2107,16,1,1
18353,19213,8,1,0
44117,34313,32,1,2
30441,16646,128,1,2
39417,25318,128,1,2
10256,732,64,1,1
29898,20114,16,1,0
12048,29204,8,1,0
13274,395,16,1,1
14022,1079,16,1,1
8266,36263,32,1,0
38705,39607,128,1,2
13894,1871,16,1,1
21576,36272,32,1,0
29772,29900,128,1,2
40122,21972,64,1,2
14638,15773,32,1,0
8023,1226,64,1,1
11796,19214,8,1,0
25704,29855,16,1,0
12010,2734,16,1,1
11718,33835,8,1,0
13050,2329,32,1,1
32432,37971,64,1,2
14037,28788,32,1,0
8944,36086,32,1,0
45078,39246,32,1,2
37971,21396,128,1,2
25397,29312,128,1,2
31519,16371,64,1,2
4600,2869,16,1,1
24824,35843,8,1,0
4824,1887,32,1,1
8388,985,32,1,1
13539,430,64,1,1
16422,31766,16,1,0
45665,35857,32,1,2
18730,35269,32,1,0
9818,18764,8,1,0
20178,18814,64,1,2
30516,37270,128,1,2
11950,29624,32,1,0
39073,18153,64,1,2
24820,15871,64,1,2
4756,1711,64,1,1
10397,15538,16,1,0
41192,37889,64,1,2
45743,18943,32,1,2
10437,2815,64,1,1
22134,31707,32,1,0
21787,20938,16,1,0
48537,19476,128,1,2
26333,23336,64,1,2
20519,38460,128,1,2
8673,27091,8,1,0
7574,511,16,1,1
34516,24663,64,1,2
4976,2650,32,1,1
4322,2589,64,1,1
12617,25796,8,1,0
18610,26143,8,1,0
13257,2414,32,1,1
24882,19573,32,1,0
49474,22342,64,1,2
34037,31744,32,1,2
23186,32468,32,1,0
5222,703,64,1,1
22332,25024,128,1,2
9686,38679,32,1,0
13137,1657,16,1,1
12729,2474,32,1,1
41213,27048,32,1,2
8214,2504,32,1,1
13046,709,16,1,1
7924,2285,16,1,1
23691,24745,128,1,2
23402,19329,8,1,0
9847,38101,8,1,0
9585,2763,32,1,1
44853,31922,128,1,2
44992,29583,128,1,2
13375,18186,8,1,0
14165,1803,16,1,1
12339,2095,16,1,1
24971,35031,32,1,0
24227,32892,32,1,0
6228,2762,32,1,1
26727,29013,128,1,2
45054,29281,64,1,2
9880,13518,8,1,0
14744,12282,32,1,0
5049,2748,32,1,1
22724,23758,32,1,2
21280,32152,128,1,2
37335,16254,32,1,2
36655,25886,32,1,2
10802,30402,32,1,0
11808,34017,16,1,0
20076,31010,8,1,0
25160,30004,16,1,0
10775,21524,32,1,0
9192,2336,64,1,1
14493,18996,8,1,0
49953,34726,64,1,2
33413,37874,64,1,2
10226,2138,64,1,1
14329,22117,16,1,0
20909,25845,16,1,0
41090,19824,32,1,2
5757,1642,64,1,1
12989,2345,64,1,1
42909,16457,32,1,2
12331,374,32,1,1
47594,18964,128,1,2
18268,14237,8,1,0
5300,1152,64,1,1
13569,18573,16,1,0
17961,20023,8,1,0
13010,1660,32,1,1
28033,37125,32,1,2
6538,2006,16,1,1
20230,30183,32,1,0
11802,28995,32,1,0
11321,2359,64,1,1
14858,596,32,1,1
21626,13095,8,1,0
9632,894,64,1,1
10329,25497,16,1,0
22342,13343,8,1,0
8128,1348,16,1,1
42175,30299,64,1,2
11922,686,16,1,1
9154,2279,32,1,1
11332,1074,32,1,1
42776,32463,64,1,2
45215,36151,128,1,2
11105,1416,64,1,1
11165,14162,16,1,0
11598,12050,32,1,0
14515,1215,32,1,1
15480,17937,8,1,0
32915,17736,128,1,2
19293,24479,32,1,0
9936,2118,16,1,1
17503,34463,16,1,0
22188,13293,16,1,0
47139,34084,32,1,2
13285,1730,32,1,1
7889,2843,32,1,1
4840,702,16,1,1
16707,39196,16,1,0
49985,20074,128,1,2
20710,39151,8,1,0
12976,34400,8,1,0
6611,2709,32,1,1
14195,2967,32,1,1
6541,1464,16,1,1
43121,29449,128,1,2
11825,29964,8,1,0
11971,23814,32,1,0
10181,2255,32,1,1
26320,27603,8,1,0
14991,25838,16,1,0
27705,37574,32,1,2
8238,2368,64,1,1
14676,2579,32,1,1
33200,24793,128,1,2
40286,35319,128,1,2
35367,35018,128,1,2
25911,37618,32,1,0
31090,31593,128,1,2
27517,23031,32,1,0
9186,28464,32,1,0
20898,26543,64,1,2
21172,31259,8,1,0
19589,12327,8,1,0
6241,838,64,1,1
43672,24611,32,1,2
40005,27733,128,1,2
11750,27548,16,1,0
8004,33944,32,1,0
13250,2899,16,1,1
9358,1351,32,1,1
22289,36147,32,1,2
36014,16723,128,1,2
14446,34374,8,1,0
32992,17539,64,1,2
21502,22848,16,1,0
7319,1317,64,1,1
13807,2151,32,1,1
12927,2050,32,1,1
18255,17865,8,1,0
12302,1830,64,1,1
31168,30636,32,1,2
21877,18705,64,1,2
23467,24256,8,1,0
49879,21959,128,1,2
23854,23920,32,1,0
19426,31511,8,1,0
14127,25328,32,1,0
18263,14504,16,1,0
22958,32188,32,1,2
35366,31148,32,1,2
5831,2157,32,1,1
32403,37884,128,1,2
10272,991,16,1,1
5129,1289,32,1,1
38005,37701,32,1,2
21143,23511,32,1,2
26964,23029,128,1,2
46429,21691,128,1,2
13745,2877,16,1,1
10540,2705,16,1,1
26684,33190,32,1,2
25957,16277,32,1,2
8170,633,16,1,1
36458,25900,64,1,2
12750,527,32,1,1
13372,1397,64,1,1
36287,32803,64,1,2
13167,867,64,1,1
4756,407,32,1,1
28191,22167,16,1,0
9018,711,64,1,1
30402,24380,64,1,2
6447,2345,32,1,1
12111,2586,64,1,1
31634,38320,32,1,2
18250,37627,32,1,0
28372,37922,32,1,2
22206,22941,64,1,2
12156,2764,16,1,1
24957,18766,128,1,2
6621,1491,64,1,1
5806,2541,64,1,1
29336,23413,128,1,2
49831,36470,64,1,2
24602,23315,16,1,0
5041,2590,16,1,1
5409,418,16,1,1
34033,25342,32,1,2
27925,30573,64,1,2
18188,31901,8,1,0
35860,28695,64,1,2
40564,39652,128,1,2
13590,1215,16,1,1
8667,30129,8,1,0
14280,1373,16,1,1
27982,23035,32,1,2
24963,19228,32,1,2
46520,30808,32,1,2
31468,34915,64,1,2
34943,35036,128,1,2
25565,29506,64,1,2
46880,20272,32,1,2
23722,17890,32,1,0
34668,19174,32,1,2
21205,18000,32,1,2
28073,27843,8,1,0
23023,21780,128,1,2
13492,2886,64,1,1
21973,34192,32,1,2
12426,2042,16,1,1
13527,2500,64,1,1
40885,27704,128,1,2
8429,493,32,1,1
27330,21517,64,1,2
12095,2979,32,1,1
27991,17914,64,1,2
18561,29520,16,1,0
13083,39860,8,1,0
38295,36838,32,1,2
32928,38723,64,1,2
5481,1315,64,1,1
9571,2932,32,1,1
36929,24224,128,1,2
35119,20365,64,1,2
27140,21475,32,1,0
29839,19502,16,1,0
7316,1108,64,1,1
44539,26546,128,1,2
10626,35393,32,1,0
5418,1154,64,1,1
39372,33675,32,1,2
35254,19816,128,1,2
13043,13304,32,1,0
40679,24488,32,1,2
7433,2233,16,1,1
4282,1200,16,1,1
32979,27092,64,1,2
16849,22229,32,1,0
8032,35157,32,1,0
4644,654,16,1,1
8391,1332,32,1,1
48653,33814,32,1,2
19731,13620,32,1,0
40118,33093,64,1,2
9334,1475,64,1,1
13210,27471,8,1,0
21622,29953,8,1,0
44795,28313,32,1,2
36153,19785,64,1,2
26088,39896,16,1,0
49849,34186,64,1,2
12360,32024,8,1,0
7022,2605,64,1,1
9328,2568,16,1,1
28221,36944,16,1,0
23186,32260,8,1,0
28985,24010,32,1,2
8205,2188,64,1,1
49585,16805,128,1,2
8369,16777,8,1,0
14825,1596,32,1,1
11877,788,32,1,1
26984,33073,8,1,0
42207,24373,32,1,2
12490,1380,32,1,1
24589,31326,16,1,0
24675,12963,8,1,0
45511,22552,32,1,2
13669,989,64,1,1
10600,509,64,1,1
7259,2127,32,1,1
20798,14497,32,1,0
10894,1025,32,1,1
31437,23111,64,1,2
15878,26132,32,1,0
31183,15249,32,1,2
28135,24879,8,1,0
9678,31049,32,1,0
14897,1597,64,1,1
13533,1865,32,1,1
21495,34797,8,1,0
14546,1644,64,1,1
15761,37456,16,1,0
18780,30932,8,1,0
28465,22713,32,1,0
12445,2468,16,1,1
11777,28094,8,1,0
23347,31485,32,1,2
18687,13061,32,1,0
4007,2362,32,1,1
4846,1216,16,1,1
14729,2269,64,1,1
41973,18292,32,1,2
10160,1490,16,1,1
6123,1024,64,1,1
11367,2488,16,1,1
48759,19880,32,1,2
23817,32316,16,1,0
4610,776,32,1,1
41244,20693,64,1,2
13021,2929,32,1,1
22967,26780,32,1,2
12525,614,32,1,1
8654,1642,64,1,1
14891,1405,32,1,1
12329,14865,8,1,0
26801,33522,32,1,2
33721,17491,64,1,2
45311,30142,128,1,2
4640,300,32,1,1
46371,19688,64,1,2
20259,34127,128,1,2
8018,1027,32,1,1
32785,29075,64,1,2
27517,12260,8,1,0
33110,27685,64,1,2
28830,38018,16,1,0
28293,28292,128,1,2
12225,24975,16,1,0
11727,2824,16,1,1
7420,1497,32,1,1
31728,29932,128,1,2
25470,24303,16,1,0
42603,18404,32,1,2
22278,19473,8,1,0
14580,1759,32,1,1
9961,12338,8,1,0
42511,21687,128,1,2
5801,2057,64,1,1
4522,459,32,1,1
28374,18401,32,1,0
30434,34693,32,1,2
24217,39146,32,1,0
10980,29957,32,1,0
28412,26363,8,1,0
33103,25159,32,1,2
9287,2446,64,1,1
43668,34579,128,1,2
44510,24942,32,1,2
4186,621,64,1,1
8840,2882,32,1,1
14994,22965,8,1,0
6338,1123,64,1,1
13226,29845,32,1,0
38089,21454,64,1,2
12424,2029,16,1,1
13931,1526,16,1,1
13477,312,64,1,1
16157,39467,32,1,0
36653,17175,128,1,2
